日付タイプ,model,延べ台日,平均差枚,勝率%
曜:日,パチスロ　ツインエンジェルＰＡＲＴＹ,15,0.2,53.3
曜:日,革命機ヴァルヴレイヴ2,15,3184.0,53.3
曜:日,ウルトラミラクルジャグラー,27,187.9,51.9
曜:日,Lパチスロうみねこのなく頃に2,84,0.0,51.2
曜:日,とある魔術の禁書目録2,45,1603.3,51.1
曜:日,パチスロ戦国恋姫,84,0.0,50.0
曜:日,ネオアイムジャグラーEX,24,29.9,50.0
曜:日,スマスロ新鬼武者3,8,0.0,50.0
曜:日,回胴式遊技機グランベルム,14,0.0,50.0
曜:日,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,14,0.0,50.0
曜:日,マギアレコード 魔法少女まどか☆マギカ外伝,90,654.3,50.0
曜:日,ソードアート・オンラインII,18,673.0,50.0
曜:日,虚構推理,12,806.0,50.0
曜:日,バンドリ！,12,554.0,50.0
曜:日,L青春ブタ野郎はバニーガール先輩の夢を見ない,36,0.0,50.0
曜:日,L ToLOVEるダークネス TRANCE ver.8.7,63,0.0,49.2
曜:日,戦国乙女5 業火を穿つ宿焔の双刃,111,821.7,48.6
曜:日,甲鉄城のカバネリ 海門(うなと)決戦,60,669.5,48.3
曜:日,スマスロ リコリス・リコイル,60,0.0,48.3
